lead_status,lifecycle_stage,contact_owner,last_activity_date,marketing_contact_status,create_date,student_type,athletics,event_attended,campus_location,paid_lead_list,organic_lead_list,degree,data_origin,normalized_source,lead_type
Outreach Attempt 1,Lead,UDR 12,2026-06-02 18:14:00,Marketing contact,2026-06-02 06:53:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 12,2026-06-02 18:15:00,Marketing contact,2026-06-01 19:07:00,,,Source 43,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-03 13:01:00,Marketing contact,2026-06-01 19:07:00,,,Source 43,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-03 13:04:00,Marketing contact,2026-06-01 19:07:00,,,Source 43,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Cold Lead,Lead,UDR 02,2026-06-03 13:11:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Cold Lead,Lead,UDR 02,2026-06-03 13:12:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Cold Lead,Lead,UDR 02,2026-06-03 13:14:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Do Not Contact,Lead,UDR 02,2026-06-03 13:18:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-03 13:20:00,Marketing contact,2026-06-01 19:07:00,,,Source 43,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Cold Lead,Lead,UDR 17,2026-06-03 13:56:00,Marketing contact,2026-06-02 19:08:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-03 14:21:00,Marketing contact,2026-06-01 19:07:00,,,Source 43,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Warm Lead,Lead,UDR 14,2026-06-03 14:34:00,Marketing contact,2026-06-03 11:31:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Cold Lead,Lead,UDR 14,2026-06-03 14:50:00,Marketing contact,2026-06-02 19:09:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-03 15:06:00,Marketing contact,2026-06-02 19:12:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 17,2026-06-03 15:41:00,Marketing contact,2026-06-02 14:23:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 21,2026-06-03 15:59:00,Marketing contact,2026-06-02 23:17:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 1,Lead,UDR 21,2026-06-03 16:00:00,Marketing contact,2026-06-02 19:06:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Dead Lead,Not a Lead,UDR 15,2026-06-03 17:48:00,Marketing contact,2026-06-03 17:47:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Outreach Attempt 1,Lead,UDR 12,2026-06-03 19:15:00,Marketing contact,2026-06-01 19:07:00,,,Source 43,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 12,2026-06-04 08:09:00,Marketing contact,2026-06-03 22:47:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 12,2026-06-04 08:11:00,Marketing contact,2026-06-03 22:39:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 12,2026-06-04 08:12:00,Marketing contact,2026-06-03 22:28:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 12,2026-06-04 08:16:00,Marketing contact,2026-06-03 22:14:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Qualified Meeting Set,Lead,UDR 12,2026-06-04 08:17:00,Marketing contact,2026-06-03 15:49:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 12,2026-06-04 08:24:00,Marketing contact,2026-06-02 21:24:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 12,2026-06-04 08:28:00,Marketing contact,2026-06-01 09:32:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 30,,,Uploaded paid leads workbook,Source 30,Paid
Interviewed - Not Ready,Lead,UDR 02,2026-06-04 08:32:00,Marketing contact,2026-06-03 22:46:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Responded,Lead,UDR 25,2026-06-04 08:41:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 1,Lead,UDR 17,2026-06-04 08:41:00,Marketing contact,2026-06-04 01:56:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 17,2026-06-04 08:46:00,Marketing contact,2026-06-03 22:09:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 17,2026-06-04 08:47:00,Marketing contact,2026-06-03 22:36:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Responded,Lead,UDR 21,2026-06-04 09:12:00,Marketing contact,2026-06-03 22:41:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Cold Lead,Lead,UDR 02,2026-06-04 09:16:00,Marketing contact,2026-06-01 19:07:00,,,Source 43,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 21,2026-06-04 09:16:00,Marketing contact,2026-06-03 22:32:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Warm Lead,Lead,UDR 21,2026-06-04 09:32:00,Marketing contact,2026-06-03 22:18:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 21,2026-06-04 09:34:00,Marketing contact,2026-06-03 22:05:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 21,2026-06-04 09:37:00,Marketing contact,2026-06-03 21:25:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 21,2026-06-04 09:43:00,Marketing contact,2026-06-03 23:43:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Cold Lead,Lead,UDR 14,2026-06-04 10:31:00,Marketing contact,2026-06-03 22:09:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 10:33:00,Marketing contact,2026-06-03 07:58:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 10:36:00,Marketing contact,2026-06-02 18:17:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 10:38:00,Marketing contact,2026-06-02 15:40:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 10:39:00,Marketing contact,2026-06-01 22:51:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 08,2026-06-04 10:41:00,Marketing contact,2026-06-01 19:07:00,,,Source 43,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 10:43:00,Marketing contact,2026-06-01 19:07:00,,,Source 43,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 10:46:00,Marketing contact,2026-06-01 19:07:00,,,Source 43,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 25,2026-06-04 10:46:00,Marketing contact,2026-06-03 22:31:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Do Not Contact,Lead,UDR 14,2026-06-04 10:47:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 1,Lead,UDR 25,2026-06-04 10:50:00,Marketing contact,2026-06-03 22:16:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 25,2026-06-04 10:58:00,Marketing contact,2026-06-03 22:04:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Warm Lead,Lead,UDR 25,2026-06-04 11:01:00,Marketing contact,2026-06-02 19:05:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Warm Lead,Lead,UDR 08,2026-06-04 11:06:00,Marketing contact,2026-06-01 19:07:00,,,Source 43,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 25,2026-06-04 11:07:00,Marketing contact,2026-06-03 20:55:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 11:13:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 11:14:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 1,Lead,UDR 08,2026-06-04 11:14:00,Marketing contact,2026-06-02 14:17:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 1,Lead,UDR 08,2026-06-04 11:17:00,Marketing contact,2026-06-02 19:07:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 11:19:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 11:20:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 11:21:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 11:23:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 11:28:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 1,Lead,UDR 12,2026-06-04 11:33:00,Marketing contact,2026-06-02 19:11:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Do Not Contact,Lead,UDR 14,2026-06-04 11:35:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Do Not Contact,Lead,UDR 14,2026-06-04 11:36:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 11:41:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 11:43:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 11:46:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Interviewed - App Ready,Lead,UDR 21,2026-06-04 12:09:00,Marketing contact,2026-06-03 08:22:00,Domestic (U.S. Citizen or Green Card Holder),,,100% Online,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-04 12:12:00,Marketing contact,2026-06-03 22:15:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 12:25:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 12:26:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 12:28:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-04 13:05:00,Marketing contact,2026-06-04 01:56:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-04 13:19:00,Marketing contact,2026-06-03 22:39:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 13:31:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 13:40:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 13:41:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 13:45:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 13:49:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 13:49:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 13:51:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-04 13:55:00,Marketing contact,2026-06-03 17:42:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
App Submitted - Unqualified,Applicant,UDR 06,2026-06-04 13:56:00,Marketing contact,2026-06-02 23:43:00,Military/Veteran,,,100% Online,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-04 13:57:00,Marketing contact,2026-06-02 21:41:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Dead Lead,Not a Lead,UDR 02,2026-06-04 13:58:00,Marketing contact,2026-06-04 13:15:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 06,2026-06-04 14:09:00,Marketing contact,2026-06-01 19:46:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Responded,Lead,UDR 08,2026-06-04 14:10:00,Marketing contact,2026-06-01 19:07:00,,,Source 43,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 08,2026-06-04 14:11:00,Marketing contact,2026-06-03 04:20:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 1,Lead,UDR 08,2026-06-04 14:47:00,Marketing contact,2026-06-03 21:47:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 23,2026-06-04 14:56:00,Marketing contact,2026-06-02 19:08:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 25,2026-06-04 15:06:00,Marketing contact,2026-06-04 14:46:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 23,2026-06-04 15:12:00,Marketing contact,2026-06-01 19:07:00,,,Source 43,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Warm Lead,Lead,UDR 23,2026-06-04 15:21:00,Marketing contact,2026-06-01 19:07:00,,,Source 43,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-04 15:24:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Qualified Meeting Set,Lead,UDR 25,2026-06-04 16:00:00,Marketing contact,2026-06-03 22:40:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Event Leads,Lead,UDR 17,2026-06-04 16:34:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 17,2026-06-04 16:35:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 17,2026-06-04 16:35:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 17,2026-06-04 16:36:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 17,2026-06-04 16:41:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 17,2026-06-04 16:41:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 17,2026-06-04 16:41:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 17,2026-06-04 16:42:00,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-05 08:23:00,Marketing contact,2026-06-04 10:53:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 2,Lead,UDR 14,2026-06-05 08:26:00,Marketing contact,2026-06-03 22:45:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Do Not Contact,Not a Lead,UDR 14,2026-06-05 08:29:00,Marketing contact,2026-06-03 22:25:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 12,2026-06-05 08:59:00,Marketing contact,2026-06-04 17:02:00,Domestic (U.S. Citizen or Green Card Holder),,,,Source 81,,,Uploaded paid leads workbook,Source 81,Paid
Outreach Attempt 1,Lead,UDR 12,2026-06-05 09:03:00,Marketing contact,2026-06-04 13:17:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 1,Lead,UDR 12,2026-06-05 09:03:00,Marketing contact,2026-06-03 12:47:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Qualified Meeting Set,Lead,UDR 12,2026-06-05 09:04:00,Marketing contact,2026-06-02 21:20:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Responded,Lead,UDR 08,2026-06-05 09:05:00,Marketing contact,2026-06-03 22:06:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 12,2026-06-05 09:05:00,Marketing contact,2026-06-01 17:09:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Outreach Attempt 1,Lead,UDR 08,2026-06-05 09:26:00,Marketing contact,2026-06-03 22:21:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Qualified Meeting Set,Lead,UDR 08,2026-06-05 09:27:00,Marketing contact,2026-06-03 22:33:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Interviewed - Not Ready,Lead,UDR 02,2026-06-05 09:31:00,Marketing contact,2026-06-03 22:38:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 08,2026-06-05 09:51:00,Marketing contact,2026-06-04 06:00:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
Cold Lead,Lead,UDR 02,2026-06-05 09:52:00,Marketing contact,2026-06-03 22:26:00,Military/Veteran,,,,Source 46,,,Uploaded paid leads workbook,Source 46,Paid
Outreach Attempt 1,Lead,UDR 08,2026-06-05 09:59:00,Marketing contact,2026-06-04 07:07:00,Military/Veteran,,,,Source 80,,,Uploaded paid leads workbook,Source 80,Paid
